"","estado","iniciado","completo","tempo","termo","idade","sexo","escolaridade","estadocivil","estadocivil.outros","formacao","ocupacao","ocupacao.outra","nomeservico","tempodeservico","religiao","religiao.outra","contatoanterior","lidadiretamente","lida.onde","lida.outros","motivocurso","motivo.outros","materialdidatico","prazoatividades","interacaopares","organizacaocurso","import.ajud.tutor","autoavaliacao","part.outrocurso","pp001","pp002","pp003","pp004","pp005","pp006","pp007","pp008","pp009","pp010","pp011","pp012","pp013","pp014","pp015","pp016","pp017","pp018","pp019","pp020","pp021","pp022","pp023","pp024","pp025","pp026","pp027","pp028","pp029","pp030","pp031","pp032","pp033","pp034","pp035","pp036","pp037"
"143","Finalizadas","4 junho 2014  18:07","5 junho 2014  10:57","16 horas 49 minutos","Sim","58","Feminino","Pós-graduação","Solteiro (a)","solteira","Curso superior em Ciencias Físicas e Biológicas","Diretor (a)","Terapeuta","Diretora Adjunta","36","Outras","Estudante Gnóstica","Sim","Não","Outros","Já trabalhei com população de rua","Para aquisição de conhecimento na área","Por ser uma oportunidade de formação continuada","Muito adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","2","5","5","5","2","5","5","2","2","5","2","5","5","2","2","5","5","2","5","2","5","5","5","2","2","2","2","2","2","2","2","2","2","2","4","4","4"
"144","Finalizadas","4 junho 2014  18:09","5 junho 2014  21:14","1 dia 3 horas","Sim","46","Feminino","Pós-graduação","Casado (a)","Não.","Docência do Ensino Superior.","Professor (a)","Não.","Professora do 2°ano dos anos iniciais.","4","Evangélica","Não.","Não","Não","Outros","Não.","Por ser uma oportunidade de formação continuada","Para enriquecer meu currículo.","Adequado","Pouco flexível","Importante","Organizado","Sempre","Sim, considero","Não","3","4","4","4","4","4","4","3","2","3","3","3","4","2","3","4","4","4","3","3","3","4","4","2","2","2","2","2","4","3","3","2","3","2","3","3","4"
"145","Finalizadas","4 junho 2014  18:09","4 junho 2014  18:19","9 minutos 38 segundos","Sim","52","Feminino","Pós-graduação","Casado (a)",NA,"Psicologia","Professor (a)","Psicóloga","Escola Estadual e NASF","8","Evangélica",NA,"Sim","Sim","Serviços de saúde",NA,"Por ser uma oportunidade de formação continuada",NA,"Muito adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Não, não considero","Não","4","4","4","4","4","4","4","2","3","3","4","2","5","1","1","2","4","3","3","3","4","4","4","1","2","1","1","1","4","4","3","4","2","2","2","2","5"
"146","Finalizadas","4 junho 2014  18:10","4 junho 2014  20:28","2 horas 18 minutos","Sim","35","Feminino","Ensino Superior Completo","União Estável",NA,"pedagoga","Supervisor (a)","professora","Especialista da Educação Básica","2 anos","Evangélica",NA,"Sim","Sim","Família","escola","Para aquisição de conhecimento na área",NA,"Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","1","4","4","4","4","4","4","2","2","4","4","4","4","4","2","5","5","2","4","4","4","4","4","2","4","3","4","2","4","4","4","4","2","2","2","2","4"
"147","Finalizadas","4 junho 2014  18:10","4 junho 2014  18:21","10 minutos 46 segundos","Sim","34","Masculino","Pós-graduação","Casado (a)",NA,"Geografia","Professor (a)",NA,NA,"7","Católica",NA,"Não","Sim","Serviços de atuação",NA,"Para aquisição de conhecimento na área",NA,"Adequado","Pouco flexível","Muito importante","Muito organizado","Às vezes","Não, não considero","Sim","3","5","5","5","4","5","4","2","1","4","4","1","2","2","2","2","4","3","2","1","1","1","4","2","3","1","1","1","3","4","2","2","2","1","4","4","5"
"148","Finalizadas","4 junho 2014  18:10","4 junho 2014  18:27","16 minutos 50 segundos","Sim","52","Feminino","Pós-graduação","Casado (a)",NA,"Pedagogia/Supervisão","Supervisor (a)",NA,"SUPERVISORA PEDAGÓGICA","07 ANOS","Católica",NA,"Sim","Sim","Comunidade",NA,"Por ser uma oportunidade de formação continuada","NÃO TENHO OUTROS MOTIVOS","Muito adequado","Flexível","Importante","Organizado","Sempre","Sim, considero","Sim","2","4","5","5","4","5","5","1","2","4","4","4","4","3","3","4","4","4","4","4","4","4","4","2","3","3","3","2","4","4","3","3","2","2","2","2","4"
"149","Finalizadas","4 junho 2014  18:11","4 junho 2014  18:24","13 minutos 12 segundos","Sim","32","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"LICENCIATURA EM CIÊNCIAS BIOLÓGICAS","Professor (a)",NA,NA,"08","Católica",NA,"Sim","Não",NA,NA,"Identificação profissional com o tema",NA,"Adequado","Pouco flexível","Importante","Organizado","Sempre","Sim, considero","Não","1","5","5","5","5","5","5","1","2","5","2","4","5","4","2","4","5","1","4","4","4","4","5","1","2","4","4","1","5","4","4","5","1","1","2","2","5"
"150","Finalizadas","4 junho 2014  18:11","4 junho 2014  18:30","19 minutos 12 segundos","Sim","52","Feminino","Pós-graduação","Divorciado (a)","Sou divorciada","Matemática","Professor (a)","Somente leciono","professora","+ 30","Evangélica","Sou evangélica","Sim","Sim","Outros","Família, amigos e escola","Para aquisição de conhecimento na área","Para conhecimento, por ser a distância, e por estar vinculado à Universidade","Muito adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero","Sim","1","5","5","5","5","5","5","1","2","5","4","5","5","2","4","3","5","2","4","4","3","3","5","1","1","2","4","1","4","4","4","4","2","2","3","2","5"
"151","Finalizadas","4 junho 2014  18:11","4 junho 2014  18:28","17 minutos 14 segundos","Sim","26 anos","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"Licenciatura e Bacharelado em  Química","Professor (a)",NA,"Professor de educação básica- Química","4 anos","Católica",NA,"Sim","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","1","5","5","5","5","5","5","4","3","4","5","4","5","2","4","3","5","2","5","4","4","4","5",NA,"2","3","3","1","4","4","4","4","1","1","3","4","5"
"152","Finalizadas","4 junho 2014  18:11","4 junho 2014  18:30","19 minutos 2 segundos","Sim","41","Feminino","Pós-graduação","Divorciado (a)",NA,"Pedagogia- Pós em Alfabetização e Letramento","Professor (a)","Estudante","Professor da Educação Básica em Escola Estadual","8","Católica",NA,"Sim","Não",NA,NA,"Identificação profissional com o tema",NA,"Muito adequado","Pouco flexível","Importante","Organizado","Às vezes","Sim, considero","Sim","3","5","5","5","5","5","5","1","3","4","4","4","5","3","1","3","3","3","4","4","4","4","5","1","1","2","2","2","4","4","4","4","3","2","2","2","3"
"153","Finalizadas","4 junho 2014  18:12","4 junho 2014  18:41","29 minutos 34 segundos","Sim","40","Feminino","Ensino Superior Completo","Casado (a)",NA,"Letras","Professor (a)",NA,NA,"12","Católica",NA,"Não","Sim","Escola",NA,"Por ser uma oportunidade de formação continuada",NA,"Adequado","Flexível","Importante","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","4","4","3","4","5","1","3","3","4","4","4","3","4","2","4","2","2","4","4","4","4","1","1","2","3","2","4","4","4","3","2","2","3","3","5"
"154","Finalizadas","4 junho 2014  18:12","4 junho 2014  18:21","8 minutos 54 segundos","Sim","35","Feminino","Ensino Superior Completo","Casado (a)",NA,"Licenciatura e bacharelado em História","Professor (a)",NA,"professora","12","Católica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada",NA,"Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","2","5","5","5","4","5","5","2","2","4","4","4","5","3","4","4","5","2","4","4","4","4","5","2","2","3","4","1","4","4","3","4","2","2","2","2","5"
"155","Finalizadas","4 junho 2014  18:13","4 junho 2014  18:21","7 minutos 37 segundos","Sim","30","Feminino","Pós-graduação","Solteiro (a)",NA,"licenciatura e bacharel em quimica","Professor (a)",NA,"escola","8","Católica",NA,"Sim","Sim","Escola",NA,"Por ser uma oportunidade de formação continuada",NA,NA,"Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","4","4","4","5","5","2","4","4","4","4","4","2","4","4","4","4","3","4","3","4","4","2","1","3","3","1","4","4","3","4","2","2","2","2","5"
"156","Finalizadas","4 junho 2014  18:13","4 junho 2014  18:29","16 minutos","Sim","39","Feminino","Pós-graduação","Casado (a)","NÃO","LICENCIATURA EM QUÍMICA","Professor (a)","NÃO","ESCOLA PÚBLICA","17","Católica","NÃO","Sim","Sim","Escola","NÃO","Identificação profissional com o tema","NÃO","Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero","Não","3","4","5","4","2","5","4","1","2","4","4","4","4","2","3","4","4","2","2","3","4","4","4","1","2","4","4","1","4","4","4","3","1","1","2","2","4"
"157","Finalizadas","4 junho 2014  18:14","4 junho 2014  18:32","17 minutos 24 segundos","Sim","42","Feminino","Pós-graduação","Solteiro (a)","não, mas tenho 2 filhas","Letras Português e Letras Espanhol","Professor (a)","dona de casa e mãe","Professora de Português do ensino fundamental e médio","13","Católica","não tenho","Sim","Sim","Escola","familia","Para aquisição de conhecimento na área","ampliar o conhecimento e possibilitar intervenções","Adequado","Flexível","Importante","Organizado","Às vezes","Sim, considero","Não","2","5","5","5","5","5","5","2","2","4","4","2","4","2","3","4","5","4","4","3","3","4","4","1","2","2","2","1","3","4","4","2","1","1","2","2","5"
"158","Finalizadas","4 junho 2014  18:15","4 junho 2014  18:54","38 minutos 53 segundos","Sim","50","Feminino","Pós-graduação","Casado (a)",NA,"Licenciqatura em Matemática","Coordenador (a) Pedagógico",NA,"Ciep 272 - Gabriel Joaquim dos Santos",NA,"Católica",NA,"Não","Não",NA,NA,"Por ser uma oportunidade de formação continuada",NA,"Muito adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","4","4","2","5","5","2","4","4","4","2","4","2","2","2","4","4","2","2","4","2","4","2","2","2","2","2","4","2","2","2","4","4","3","4","4"
"159","Finalizadas","4 junho 2014  18:16","4 junho 2014  18:39","22 minutos 31 segundos","Sim","29","Feminino","Ensino Superior Completo","União Estável","União estável","Pedagogia","Outros","APE","APE","5","Outras","DEUS","Sim","Sim","Comunidade","No dia com a comunidade","Por ser uma oportunidade de formação continuada","Pela vontade de acumular conhecimento","Muito adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero","Sim","1","5","5","5","5","5","5","2","1","4","2","3","5","3","4","3","5","2","4","4","4","4","5","1","3","2","4","1","4","3","4","4","1","1","2","2","5"
"160","Finalizadas","4 junho 2014  18:19","4 junho 2014  18:29","10 minutos 21 segundos","Sim","28 anos","Feminino","Pós-graduação","Casado (a)",NA,"História e Filosofia","Professor (a)",NA,"Professora","8 anos","Católica",NA,"Não","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Adequado","Flexível","Importante","Desorganizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","1","4","4","4","4","4","4","2","2","4","4","2","3","2","2","2","4","2","4","3","4","3","3","2","2","3","2","2","4","4","3","4","2","2","2","2","4"
"161","Finalizadas","4 junho 2014  18:20","16 junho 2014  07:19","11 dias 12 horas","Sim","37","Feminino","Pós-graduação","Casado (a)","casada","Pedagogia","Supervisor (a)","professora","Especialista da Educação Básica","15","Católica","catolica","Sim","Sim","Amigos","comunidade","Para aquisição de conhecimento na área","para ajudar meus alunos","Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Sim","1","5","5","5","5","5","5","1","3","4","4","4","5","4","4","5","5","2","3","4","4","4","4","2","2","3","3","1","4","4","5","4","2","1","2","2","4"
"162","Finalizadas","4 junho 2014  18:22","4 junho 2014  18:50","28 minutos 6 segundos","Sim","50 anos","Feminino","Pós-graduação","Outros","separada judicialmente","Graduação em Pedagogia -UNICENTRO  pós graduação em  Educação de Tempo Integral UFFS","Diretor (a)",NA,"professora - diretora escolar","mais de 10 anos","Católica",NA,"Sim","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Adequado","Flexível","Pouco importante","Organizado","Às vezes","Sim, considero","Não","3","4","4","4","2","4","5","2","2","4","3","4","4","2","4","4","4","2","4","4","5","4","5","2","2","2","4","2","5","4","4","2","2","2","4","4","4"
"163","Finalizadas","4 junho 2014  18:24","4 junho 2014  19:02","38 minutos 8 segundos","Sim","56","Masculino","Ensino Superior Completo","Solteiro (a)",NA,"Letras","Professor (a)","Microempresário","Proprietário","18","Católica",NA,"Sim","Não",NA,NA,"Por ser uma oportunidade de formação continuada","Fortalecer meu conhecimento para um assunto tão melindroso e preocupante, que não só ronda nossas escolas mas que infelizmente,já nota-se dentro das escolas.,","Adequado","Pouco flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","3","5","4","5","5","5","4","2","4","4","4","3","5","4","4","5","4","2","4","5","5","5","5","2","1","2","4","2","5","5","4","5","1","1","2","2","4"
"164","Finalizadas","4 junho 2014  18:25","6 junho 2014  10:23","1 dia 15 horas","Sim","50","Feminino","Ensino Superior Completo","Casado (a)",NA,"Licenciatura Plena em Matemática","Diretor (a)",NA,"Professora de Matemática atuando como diretora","30","Evangélica",NA,"Sim","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Pouco flexível","Importante","Muito organizado","Às vezes","Sim, considero","Não","2","4","4","4","4","4","5","3","2","4","4","4","4","2","3","3","5","2","4","4","3","4","5","2","3","2","4","4","4","4","3","4","2","2","3","3","5"
"165","Finalizadas","4 junho 2014  18:28","4 junho 2014  19:02","34 minutos 37 segundos","Sim","34","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"licenciatura plena em historia","Professor (a)","estudante","professor","10 anos","Evangélica",NA,"Sim","Sim","Família",NA,"Identificação profissional com o tema",NA,"Muito adequado","Flexível","Muito importante","Desorganizado","Sempre","Sim, considero","Sim","2","4","4","4","4","5","5","2","2","4","2","2","4","2","2","2","4","4","4","4","4","2","4","2","2","2","2","2","4","4","4","3","2","1","3","3","5"
"166","Finalizadas","4 junho 2014  18:29","6 junho 2014  16:06","1 dia 21 horas","Sim","52","Feminino","Pós-graduação","Casado (a)","casada","Pedagogia/Supervisão","Supervisor (a)","não tenho outra ocupação.","Supervisão Pedagógica","7","Católica","não tenho outra religião.","Sim","Sim","Comunidade","só na comunidade.","Por ser uma oportunidade de formação continuada","nenhum outro motivo","Muito adequado","Flexível","Importante","Organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","4","4","4","4","4","2","3","4","4","4","4","3","3","4","4","4","3","3","4","4","4","2","3","3","3","2","4","4","3","4","2","2","2","2","5"
"167","Finalizadas","4 junho 2014  18:30","4 junho 2014  18:53","22 minutos 30 segundos","Sim","25","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"Educação fisica","Professor (a)",NA,"Escola Municipal Edson abreu","2","Católica",NA,"Sim","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Pouco adequado","Flexível","Importante","Muito desorganizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","1","5","5","5","5","5","5","2","2","4","4","2","5","2","3","4","5","1","2","4","5","3","4","2","2","2","4","1","4","4","5","4","1","1","3","2","5"
"168","Finalizadas","4 junho 2014  18:34","4 junho 2014  19:17","43 minutos 13 segundos","Sim","56","Feminino","Pós-graduação","Casado (a)",NA,"Letras","Professor (a)",NA,"Professora de língua Portuguesa  e Língua Inglesa","18","Espírita",NA,"Sim","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero","Não","2","5","5","5","4","5","5","2","3","4","4","3","4","4","4","3","5","1","4","4","4","3","4","2","2","2","3","1","4","4","4","4","2","2","2","2","5"
"169","Finalizadas","4 junho 2014  18:35","4 junho 2014  18:51","16 minutos 8 segundos","Sim","42","Feminino","Pós-graduação","Casado (a)",NA,"Pedagoga","Supervisor (a)",NA,"público","meio ano","Espírita",NA,"Não","Não",NA,NA,"Para aquisição de conhecimento na área",NA,"Adequado","Pouco flexível","Muito importante","Organizado","Sempre","Sim, considero","Não","5","5","4","5","4","5","5","1","1","4","5","1","5","2","1","4","5","5","4","4","4","5","5","1","1","2","1","1","2","4","3","2","1","1","5","5","5"
"170","Finalizadas","4 junho 2014  18:36","4 junho 2014  18:57","20 minutos 44 segundos","Sim","43","Feminino","Pós-graduação","Casado (a)","NENHUM","CIENCIAS COM HABILITAÇÃO MATEMÁTICA","Professor (a)","PROF. DA REDE MUNICIPAL","GOCERNO DO ESTADO DO PR","09","Católica","NENHUMA","Sim","Não",NA,NA,"Por ser uma oportunidade de formação continuada",NA,"Muito adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero","Sim","2","4","4","4","4","4","4","3","2","4","2","4","4","2","4","3","4","2","4","3","4","3","4","2","2","3","4","2","4","3","3","4","3","2","3","2","4"
